ticker,date,open,close,high,low,volume,company_name,sector_name
AAPL,2025-06-23,201.018282337757,200.888671875,201.686247808318,198.356384640148,55814300,Apple Inc.,Technology
AAPL,2025-06-24,201.975367554653,199.692321777344,202.822794862441,199.5926190779,54064000,Apple Inc.,Technology
AAPL,2025-06-25,200.838819447727,200.948486328125,203.052085424857,200.011335752449,39525700,Apple Inc.,Technology
AAPL,2025-06-26,200.818885899839,200.390197753906,202.025221644493,198.854876564116,50799100,Apple Inc.,Technology
AAPL,2025-06-27,201.277510912804,200.469970703125,202.603477819899,199.393245352721,73188600,Apple Inc.,Technology
AAPL,2025-06-30,201.397129652176,204.547546386719,206.760812491524,198.655472696561,91912800,Apple Inc.,Technology
AAPL,2025-07-01,206.042993951497,207.189514160156,209.552319085507,205.514603105006,78788900,Apple Inc.,Technology
AAPL,2025-07-02,208.276197238946,211.795486450195,212.692749879481,207.508529061671,67941800,Apple Inc.,Technology
AAPL,2025-07-03,211.506353192992,212.902114868164,213.998768456697,211.167388368127,34955800,Apple Inc.,Technology
AAPL,2025-07-07,212.034747308399,209.313034057617,215.573980080383,208.166529103486,50229000,Apple Inc.,Technology
AAPL,2025-07-08,209.462602287993,209.372863769531,210.788553931696,207.817598949477,42848900,Apple Inc.,Technology
AAPL,2025-07-09,208.894319290996,210.499435424805,210.688861430114,206.591329884336,48749400,Apple Inc.,Technology
AAPL,2025-07-10,209.871349572335,211.765594482422,212.832340407381,209.39281005518,44443600,Apple Inc.,Technology
AAPL,2025-07-11,209.931157060694,210.51936340332,211.486421728483,209.223304442664,39765800,Apple Inc.,Technology
AAPL,2025-07-14,209.293099043616,207.987075805664,210.270136835172,206.910350525426,38840100,Apple Inc.,Technology
AAPL,2025-07-15,208.585268086003,208.475601196289,211.247165995425,208.286175185647,42296300,Apple Inc.,Technology
AAPL,2025-07-16,209.661974548294,209.522399902344,211.755594237545,208.007007165961,47490500,Apple Inc.,Technology
AAPL,2025-07-17,209.931162164609,209.382827758789,211.157426226718,208.954124418786,48068100,Apple Inc.,Technology
AAPL,2025-07-18,210.230249564622,210.539306640625,211.147456607516,209.063800981405,48974600,Apple Inc.,Technology
AAPL,2025-07-21,211.456536115076,211.835372924805,215.125364411902,210.98796078627,51377400,Apple Inc.,Technology
AAPL,2025-07-22,212.493355160853,213.749526977539,214.297861378174,211.586112353665,46404100,Apple Inc.,Technology
AAPL,2025-07-23,214.347732528918,213.500305175781,214.49727137359,211.765593727592,46989300,Apple Inc.,Technology
AAPL,2025-07-24,213.251055366678,213.111480712891,215.035633310634,212.882182755775,46022600,Apple Inc.,Technology
AAPL,2025-07-25,214.048629209849,213.23112487793,214.586999449463,212.752570173274,40268800,Apple Inc.,Technology
AAPL,2025-07-28,213.38067592321,213.400619506836,214.198195514397,212.413617486073,37858000,Apple Inc.,Technology
AAPL,2025-07-29,213.530203525249,210.629043579102,214.15829707016,210.180411852377,51411700,Apple Inc.,Technology
AAPL,2025-07-30,211.257115813272,208.415771484375,211.745634691046,207.089804712558,45512500,Apple Inc.,Technology
AAPL,2025-07-31,207.85748415889,206.940277099609,209.203379373189,206.531517315176,80698400,Apple Inc.,Technology
AAPL,2025-08-01,210.230239018534,201.766006469727,212.932023873612,200.888671423798,104434500,Apple Inc.,Technology
AAPL,2025-08-04,203.889547205754,202.73307800293,207.249333563841,201.06813110178,75109300,Apple Inc.,Technology
AAPL,2025-08-05,202.782906552568,202.30436706543,204.717023295893,201.546678276419,44155100,Apple Inc.,Technology
AAPL,2025-08-06,205.006150296816,212.60302734375,214.72657006986,204.966263132596,108483100,Apple Inc.,Technology
AAPL,2025-08-07,218.215952306141,219.362457275391,220.179976807374,215.922927155145,90224800,Apple Inc.,Technology
AAPL,2025-08-08,220.160019607793,228.654174804688,230.299162739256,218.5848113878,113854000,Apple Inc.,Technology
AAPL,2025-08-11,227.486400432218,226.747802734375,229.123279867368,224.332408398956,61806100,Apple Inc.,Technology
AAPL,2025-08-12,227.576224818232,229.213104248047,230.360925608376,226.638025881557,55626200,Apple Inc.,Technology
AAPL,2025-08-13,230.630428478495,232.886123657227,234.552944884794,229.991631369728,69878500,Apple Inc.,Technology
AAPL,2025-08-14,233.614721913258,232.337158203125,234.672702932922,230.410837144635,51916300,Apple Inc.,Technology
AAPL,2025-08-15,233.554832876758,231.1494140625,233.834298979768,228.903694515608,56038700,Apple Inc.,Technology
AAPL,2025-08-18,231.259216526695,230.450759887695,232.676513325766,229.672244959047,37476200,Apple Inc.,Technology
AAPL,2025-08-19,230.84001516814,230.121383666992,232.426986720774,228.913694081564,39402600,Apple Inc.,Technology
AAPL,2025-08-20,229.542481025933,225.580032348633,230.031554331033,225.34049867247,42263900,Apple Inc.,Technology
AAPL,2025-08-21,225.839556830354,224.472152709961,226.089081239871,223.354288228847,30621200,Apple Inc.,Technology
AAPL,2025-08-22,225.739734389523,227.326705932617,228.654177580097,224.981185689432,42477800,Apple Inc.,Technology
AAPL,2025-08-25,226.049129981438,226.727844238281,228.86377239669,225.7996055927,30983100,Apple Inc.,Technology
AAPL,2025-08-26,226.438403395408,228.873764038086,229.053429530129,224.262557882375,54575100,Apple Inc.,Technology
AAPL,2025-08-27,228.175100506955,230.051528930664,230.460737385607,227.825760243474,31259500,Apple Inc.,Technology
AAPL,2025-08-28,230.380904085652,232.117584228516,232.965973312618,228.903708616162,38074700,Apple Inc.,Technology
AAPL,2025-08-29,232.067670760277,231.698379516602,232.936026040739,230.929840089449,39418400,Apple Inc.,Technology
AAPL,2025-09-02,228.813882395999,229.282989501953,230.410844700918,226.538221010834,44075600,Apple Inc.,Technology
AAPL,2025-09-03,236.758744636657,238.016342163086,238.395624134605,233.914160309786,66427800,Apple Inc.,Technology
AAPL,2025-09-04,237.996365667052,239.323837280273,239.443604116734,236.289627328453,47549400,Apple Inc.,Technology
AAPL,2025-09-05,239.543416598741,239.234008789062,240.860912700319,238.036294752021,54870400,Apple Inc.,Technology
AAPL,2025-09-08,238.844756467826,237.427459716797,239.693130281949,235.890380898663,48999500,Apple Inc.,Technology
AAPL,2025-09-09,236.549127309279,233.904174804688,238.325739789677,232.916052714226,66313900,Apple Inc.,Technology
AAPL,2025-09-10,231.748287275214,226.358551025391,231.977845461947,225.520152685338,83440800,Apple Inc.,Technology
AAPL,2025-09-11,226.448390588755,229.592391967773,230.011591136325,226.218817173069,50208600,Apple Inc.,Technology
AAPL,2025-09-12,228.783930682061,233.624710083008,234.063860229386,228.584314210114,55824200,Apple Inc.,Technology
AAPL,2025-09-15,236.549127145038,236.249694824219,237.736865705439,234.582873688363,42699500,Apple Inc.,Technology
AAPL,2025-09-16,236.728789268106,237.69694519043,240.761112233811,235.870439924357,63421100,Apple Inc.,Technology
AAPL,2025-09-17,238.515388397614,238.535354614258,239.643243576668,237.277741871664,46508000,Apple Inc.,Technology
AAPL,2025-09-18,239.513480025932,237.427459716797,240.741135797993,236.199788714976,44249600,Apple Inc.,Technology
AAPL,2025-09-19,240.771077999621,245.032958984375,245.831440104411,239.753029420592,163741300,Apple Inc.,Technology
AAPL,2025-09-22,247.827636358069,255.592819213867,256.151781890895,247.64797087115,105517400,Apple Inc.,Technology
AAPL,2025-09-23,255.393222352085,253.94596862793,256.850436339906,253.097594793859,60275200,Apple Inc.,Technology
AAPL,2025-09-24,254.734469488493,251.830001831055,255.253484502378,250.562413620702,42303700,Apple Inc.,Technology
AAPL,2025-09-25,252.728291618399,256.381317138672,256.680764684457,251.231145268034,55202100,Apple Inc.,Technology
AAPL,2025-09-26,253.616600965331,254.974014282227,257.109942492513,253.297202429704,46076300,Apple Inc.,Technology
AAPL,2025-09-29,254.075726191277,253.94596862793,254.514891578213,252.528671843575,40127700,Apple Inc.,Technology
AAPL,2025-09-30,254.375157551253,254.145599365234,255.43313858133,252.628486733359,37704300,Apple Inc.,Technology
AAPL,2025-10-01,254.55481135315,254.96403503418,258.297692673342,254.445020005307,48713900,Apple Inc.,Technology
AAPL,2025-10-02,256.091866671908,256.640838623047,257.688828910506,253.666496834403,42630200,Apple Inc.,Technology
AAPL,2025-10-03,254.185526302666,257.529144287109,258.746824636597,253.466894777402,49155600,Apple Inc.,Technology
AAPL,2025-10-06,257.499174775338,256.20166015625,258.577137176613,254.56478079871,44664100,Apple Inc.,Technology
AAPL,2025-10-07,256.321454769202,255.992095947266,256.910328726892,254.94407514024,31955800,Apple Inc.,Technology
AAPL,2025-10-08,256.032012799636,257.569091796875,258.028208213366,255.622789084678,36496900,Apple Inc.,Technology
AAPL,2025-10-09,257.319533788298,253.556701660156,257.509174764615,252.658419933114,38322000,Apple Inc.,Technology
AAPL,2025-10-10,254.455007850157,244.803405761719,255.892270849386,243.535817529099,61999100,Apple Inc.,Technology
AAPL,2025-10-13,248.905587141783,247.188858032227,249.214994964478,245.09284695691,38142900,Apple Inc.,Technology
AAPL,2025-10-14,246.130872662643,247.298645019531,248.376592248142,244.234478097031,35478000,Apple Inc.,Technology
AAPL,2025-10-15,249.015385404781,248.865661621094,251.340954730923,246.999223909928,33893600,Apple Inc.,Technology
AAPL,2025-10-16,247.77774448086,246.979263305664,248.566234932393,244.663684650334,39777000,Apple Inc.,Technology
AAPL,2025-10-17,247.548162437299,251.810028076172,252.897965997086,246.799589263241,49147000,Apple Inc.,Technology
AAPL,2025-10-20,255.403208411324,261.741119384766,263.877062987727,255.143708503654,90483000,Apple Inc.,Technology
AAPL,2025-10-21,261.381789591552,262.270080566406,264.785305870371,261.33186643866,46695900,Apple Inc.,Technology
AAPL,2025-10-22,262.150335257434,257.958343505859,262.349966966352,254.94406918262,45015300,Apple Inc.,Technology
AAPL,2025-10-23,259.445482083459,259.086151123047,260.124181113714,257.519161103684,32754900,Apple Inc.,Technology
AAPL,2025-10-24,260.693133760578,262.320037841797,263.627543357231,258.686947689931,38253700,Apple Inc.,Technology
AAPL,2025-10-27,264.376098228409,268.298614501953,268.60802232244,264.146524814055,44888200,Apple Inc.,Technology
AAPL,2025-10-28,268.478260009511,268.488250732422,269.376572204858,267.639861692107,41534800,Apple Inc.,Technology
AAPL,2025-10-29,268.767705794778,269.186920166016,270.893658439907,266.601820719169,51086700,Apple Inc.,Technology
AAPL,2025-10-30,271.472540887228,270.883666992188,273.618474971612,267.969239224885,69886500,Apple Inc.,Technology
AAPL,2025-10-31,276.463053304932,269.855651855469,276.792442580782,268.647962249571,86167100,Apple Inc.,Technology
AAPL,2025-11-03,269.905566270025,268.538146972656,270.334740927543,265.74348587775,50194600,Apple Inc.,Technology
AAPL,2025-11-04,267.819506863623,269.526275634766,270.973498831812,267.11086611942,49274800,Apple Inc.,Technology
AAPL,2025-11-05,268.098980073027,269.626098632812,271.183128442512,266.422183425585,43683100,Apple Inc.,Technology
AAPL,2025-11-06,267.380377026016,269.256774902344,272.879874014293,267.380377026016,51204000,Apple Inc.,Technology
AAPL,2025-11-07,269.286715414951,267.959259033203,271.771999106376,266.262480960151,48227400,Apple Inc.,Technology
AAPL,2025-11-10,268.708569237189,269.178131103516,273.47412978224,267.209971428365,41312400,Apple Inc.,Technology
AAPL,2025-11-11,269.557759059656,274.99267578125,275.652062422735,269.547758651906,46208300,Apple Inc.,Technology
AAPL,2025-11-12,274.742923971648,273.21435546875,275.472252527704,271.446021079608,48398000,Apple Inc.,Technology
AAPL,2025-11-13,273.853743521818,272.694854736328,276.441349184131,271.835642821993,49602800,Apple Inc.,Technology
AAPL,2025-11-14,270.796590047789,272.155334472656,275.702003472256,269.347963909367,47431300,Apple Inc.,Technology
AAPL,2025-11-17,268.568705418461,267.2099609375,270.237127172913,265.481597712173,45018300,Apple Inc.,Technology
AAPL,2025-11-18,269.737606533573,267.190002441406,270.456934704981,265.071989072553,45677300,Apple Inc.,Technology
AAPL,2025-11-19,265.281763312594,268.308929443359,271.955511077792,265.251792578192,40424500,Apple Inc.,Technology
AAPL,2025-11-20,270.576803646695,266.001098632812,275.172509476752,265.671420545463,45823600,Apple Inc.,Technology
AAPL,2025-11-21,265.701376808806,271.236175537109,273.074451671198,265.421639799033,59030800,Apple Inc.,Technology
AAPL,2025-11-24,270.646752123061,275.662078857422,276.741055840463,270.646752123061,65585800,Apple Inc.,Technology
AAPL,2025-11-25,275.012667049666,276.711090087891,280.117906083801,274.992696721694,46914200,Apple Inc.,Technology
AAPL,2025-11-26,276.701082548722,277.29052734375,279.268687367864,276.371404455895,33431400,Apple Inc.,Technology
AAPL,2025-11-28,277.000815011232,278.589324951172,278.739178626817,275.731982749652,20135600,Apple Inc.,Technology
AAPL,2025-12-01,277.7501195745,282.835357666016,283.155065839982,275.881872572025,46587700,Apple Inc.,Technology
AAPL,2025-12-02,282.735434598503,285.922454833984,287.131315116359,282.365785374979,53669500,Apple Inc.,Technology
AAPL,2025-12-03,285.932470838474,283.884368896484,288.350191535101,283.035157383418,43538700,Apple Inc.,Technology
AAPL,2025-12-04,283.834406865022,280.437591552734,284.463822769258,278.329548293928,43989100,Apple Inc.,Technology
AAPL,2025-12-05,280.277743065967,278.519378662109,280.877188248105,277.790050133453,47265800,Apple Inc.,Technology
AAPL,2025-12-08,277.869984376156,277.630218505859,279.408553185001,275.891824479069,38211800,Apple Inc.,Technology
AAPL,2025-12-09,277.899962732232,276.920867919922,279.768209663977,276.661131716326,32193300,Apple Inc.,Technology
AAPL,2025-12-10,277.490342786908,278.519378662109,279.488473068002,276.181569891915,33038300,Apple Inc.,Technology
AAPL,2025-12-11,278.839087587087,277.770080566406,279.328619750798,273.554024442205,33248000,Apple Inc.,Technology
AAPL,2025-12-12,277.64021728323,278.019866943359,278.958990685032,276.561240265697,39532900,Apple Inc.,Technology
AAPL,2025-12-15,279.888091194386,273.853729248047,279.888091194386,272.584927503915,50409100,Apple Inc.,Technology
AAPL,2025-12-16,272.564966783589,274.353271484375,275.242454119723,271.535930878856,37648600,Apple Inc.,Technology
AAPL,2025-12-17,274.752926519194,271.585876464844,275.901845385121,271.386081721102,50138700,Apple Inc.,Technology
AAPL,2025-12-18,273.354202320692,271.935546875,273.374203136776,266.70045522129,51630700,Apple Inc.,Technology
AAPL,2025-12-19,271.895585965145,273.414184570312,274.343307881706,269.647689282647,144632000,Apple Inc.,Technology
AAPL,2025-12-22,272.604892013363,270.716674804688,273.623957941296,270.257113389784,36571800,Apple Inc.,Technology
AAPL,2025-12-23,270.586809103032,272.105377197266,272.245260956905,269.30800689498,29642000,Apple Inc.,Technology
AAPL,2025-12-24,272.085389177814,273.554016113281,275.172496717868,271.945535916318,17910600,Apple Inc.,Technology
AAPL,2025-12-26,273.903708459266,273.144409179688,275.112568768294,272.6049054553,21521800,Apple Inc.,Technology
AAPL,2025-12-29,272.435082311435,273.504089355469,274.103504063292,272.095403813986,23715200,Apple Inc.,Technology
AAPL,2025-12-30,272.554970407628,272.82470703125,273.823772215249,272.025467079671,22139600,Apple Inc.,Technology
AAPL,2025-12-31,272.804725327361,271.605834960938,273.424140837362,271.495952430024,27293600,Apple Inc.,Technology
AAPL,2026-01-02,272.005484254652,270.756652832031,277.580254310049,268.748522147962,37838100,Apple Inc.,Technology
AAPL,2026-01-05,270.387007446453,267.010162353516,271.256189250684,265.891214261215,45647200,Apple Inc.,Technology
AAPL,2026-01-06,266.750392461939,262.114715576172,267.299866093489,261.874949698994,52352100,Apple Inc.,Technology
AAPL,2026-01-07,262.953951387645,260.086608886719,263.433483131539,259.56710600115,48309800,Apple Inc.,Technology
AAPL,2026-01-08,256.779720395279,258.7978515625,259.04761785634,255.460962290955,50419300,Apple Inc.,Technology
AAPL,2026-01-09,258.837795517502,259.127532958984,259.966744058302,255.980483714283,39997000,Apple Inc.,Technology
AAPL,2026-01-12,258.917736476439,260.006713867188,261.055720113683,256.559926790331,45263800,Apple Inc.,Technology
AAPL,2026-01-13,258.478130394321,260.805938720703,261.565237972301,258.148452318208,45730800,Apple Inc.,Technology
AAPL,2026-01-14,259.247418118488,259.716979980469,261.575257100517,256.470018091403,40019400,Apple Inc.,Technology
AAPL,2026-01-15,260.406318756449,257.968597412109,260.795968789976,256.809678208321,39388600,Apple Inc.,Technology
AAPL,2026-01-16,257.65890201828,255.291122436523,258.657967191278,254.691677234915,72142800,Apple Inc.,Technology
AAPL,2026-01-20,252.493737395716,246.469375610352,254.551809216981,243.19244305609,80267500,Apple Inc.,Technology
AAPL,2026-01-21,248.467509044448,247.418487548828,251.324836090043,244.950795316518,54641700,Apple Inc.,Technology
AAPL,2026-01-22,248.967039884479,248.11784362793,250.765360257943,247.918018396248,39708300,Apple Inc.,Technology
AAPL,2026-01-23,247.088807822356,247.808120727539,249.176850391454,244.451261110412,41689000,Apple Inc.,Technology
AAPL,2026-01-26,251.244900156349,255.171234130859,256.320152957849,249.566478018362,55969200,Apple Inc.,Technology
AAPL,2026-01-27,258.927716922132,258.028533935547,261.705116697089,257.968592468314,49648300,Apple Inc.,Technology
AAPL,2026-01-28,257.409147241713,256.200286865234,258.618007618192,254.272083067927,41288000,Apple Inc.,Technology
AAPL,2026-01-29,257.758806680925,258.038543701172,259.407258067703,254.172166479206,67253000,Apple Inc.,Technology
AAPL,2026-01-30,254.931443311055,259.237426757812,261.655147259835,251.944233132155,92443400,Apple Inc.,Technology
AAPL,2026-02-02,259.78691740935,269.757598876953,270.237130650128,258.967676644777,73913400,Apple Inc.,Technology
AAPL,2026-02-03,268.948351355657,269.228088378906,271.625838648051,267.359810932187,64394700,Apple Inc.,Technology
AAPL,2026-02-04,272.03545112075,276.231506347656,278.689228504538,272.03545112075,90545700,Apple Inc.,Technology
AAPL,2026-02-05,277.869994943527,275.652069091797,279.238709320266,272.974581808173,52977400,Apple Inc.,Technology
AAPL,2026-02-06,276.860920234959,277.859985351562,280.64738556382,276.67109542368,50453400,Apple Inc.,Technology
AAPL,2026-02-09,277.910003662109,274.619995117188,278.200012207031,271.700012207031,44623400,Apple Inc.,Technology
AAPL,2026-02-10,274.890014648438,273.679992675781,275.369995117188,272.940002441406,34376900,Apple Inc.,Technology
AAPL,2026-02-11,274.700012207031,275.5,280.179992675781,274.450012207031,51931300,Apple Inc.,Technology
AAPL,2026-02-12,275.589996337891,261.730010986328,275.720001220703,260.179992675781,81077200,Apple Inc.,Technology
AAPL,2026-02-13,262.010009765625,255.779998779297,262.230010986328,255.449996948242,56290700,Apple Inc.,Technology
AAPL,2026-02-17,258.049987792969,263.880004882812,266.290008544922,255.539993286133,58469100,Apple Inc.,Technology
AAPL,2026-02-18,263.600006103516,264.350006103516,266.820007324219,262.450012207031,34203300,Apple Inc.,Technology
AAPL,2026-02-19,262.600006103516,260.579986572266,264.480010986328,260.049987792969,30845300,Apple Inc.,Technology
AAPL,2026-02-20,258.970001220703,264.579986572266,264.75,258.160003662109,42070500,Apple Inc.,Technology
AAPL,2026-02-23,263.489990234375,266.179992675781,269.429992675781,263.380004882812,37308200,Apple Inc.,Technology
AAPL,2026-02-24,267.859985351562,272.140014648438,274.890014648438,267.709991455078,47014600,Apple Inc.,Technology
AAPL,2026-02-25,271.779998779297,274.230010986328,274.940002441406,271.049987792969,33714300,Apple Inc.,Technology
AAPL,2026-02-26,274.950012207031,272.950012207031,276.109985351562,270.799987792969,32345100,Apple Inc.,Technology
AAPL,2026-02-27,272.809997558594,264.179992675781,272.809997558594,262.890014648438,72366500,Apple Inc.,Technology
AAPL,2026-03-02,262.410003662109,264.720001220703,266.529998779297,260.200012207031,41827900,Apple Inc.,Technology
AAPL,2026-03-03,263.480010986328,263.75,265.559997558594,260.130004882812,38568900,Apple Inc.,Technology
AAPL,2026-03-04,264.649993896484,262.519989013672,266.149993896484,261.420013427734,39803100,Apple Inc.,Technology
AAPL,2026-03-05,260.790008544922,260.290008544922,261.559997558594,257.25,49658600,Apple Inc.,Technology
AAPL,2026-03-06,258.630004882812,257.459991455078,258.769989013672,254.369995117188,41120000,Apple Inc.,Technology
AAPL,2026-03-09,255.690002441406,259.880004882812,261.149993896484,253.679992675781,38218500,Apple Inc.,Technology
AAPL,2026-03-10,257.649993896484,260.829986572266,262.480010986328,256.950012207031,30590800,Apple Inc.,Technology
AAPL,2026-03-11,261.089996337891,260.809997558594,262.130004882812,259.549987792969,26218900,Apple Inc.,Technology
AAPL,2026-03-12,258.660003662109,255.759994506836,258.950012207031,254.179992675781,40794000,Apple Inc.,Technology
AAPL,2026-03-13,255.479995727539,250.119995117188,256.329986572266,249.520004272461,36930000,Apple Inc.,Technology
AAPL,2026-03-16,252.110000610352,252.820007324219,253.889999389648,249.880004882812,32074200,Apple Inc.,Technology
AAPL,2026-03-17,252.960006713867,254.229995727539,255.130004882812,252.179992675781,32361600,Apple Inc.,Technology
AAPL,2026-03-18,252.630004882812,249.940002441406,254.940002441406,249,35757900,Apple Inc.,Technology
AAPL,2026-03-19,249.399993896484,248.960006713867,251.830001831055,247.300003051758,34864100,Apple Inc.,Technology
AAPL,2026-03-20,247.979995727539,247.990005493164,249.199996948242,246,88331100,Apple Inc.,Technology
